code,name,industry,area,pe,outstanding,totals,totalAssets,liquidAssets,fixedAssets,reserved,reservedPerShare,esp,bvps,pb,timeToMarket,KDJ,BIGVOLUME
600088,中视传媒,影视音像,上海,0.0,33142.19,33142.19,139904.81,95343.92,37749.12,31993.48,0.97,-0.038,3.41,7.12,19970616,0,0
002657,中科金财,软件服务,北京,105.94,20843.76,33757.67,347898.72,221381.41,4303.37,177577.25,5.26,0.358,8.05,6.29,20120228,0,0
600312,平高电气,电气设备,河南,19.75,81896.61,135692.13,1250127.25,873724.19,207965.02,302354.59,2.23,0.643,5.65,2.99,20010221,0,0
000011,深物业A,区域地产,深圳,0.0,17586.25,59597.91,664973.56,587089.38,7765.71,11995.15,0.2,-0.012,3.43,5.48,19920330,0,0
000887,中鼎股份,橡胶,安徽,30.58,111372.28,123335.15,1091667.5,641160.31,179042.45,238638.95,1.93,0.68,5.4,4.89,19981203,0,0
300063,天龙集团,染料涂料,广东,56.75,12883.26,29057.08,388038.72,184823.55,33381.67,162224.81,5.58,0.424,7.54,4.26,20100326,0,1
000402,金 融 街,全国地产,北京,31.65,298696.5,298893.0,11271212.0,8886310.0,268828.97,688502.75,2.3,0.269,8.57,1.32,19960626,0,0
002541,鸿路钢构,钢加工,安徽,45.4,16572.81,34914.58,807227.44,645879.94,121008.77,230365.05,6.6,0.43,10.92,1.91,20110118,0,0
300347,泰格医药,医疗保健,浙江,108.7,29888.23,47486.51,213788.16,95873.72,18910.4,62327.66,1.31,0.21,3.25,9.35,20120817,0,0
002031,巨轮智能,汽车配件,广东,235.49,187185.69,219939.56,474284.06,308492.81,98047.78,3979.56,0.02,0.012,1.34,2.86,20040816,0,0
600584,长电科技,半导体,江苏,248.64,98457.0,103591.47,3014876.75,880897.38,1451678.88,240764.63,2.32,0.058,4.29,4.46,20030603,0,0
600237,铜峰电子,元器件,安徽,0.0,56436.96,56436.96,229650.84,125470.88,81764.65,83703.71,1.48,-0.11,2.43,3.95,20000609,0,0
002469,三维工程,建筑施工,山东,123.87,46342.32,50326.28,152072.84,131013.63,12431.1,15171.95,0.3,0.058,2.38,4.02,20100908,0,0
600250,南纺股份,商贸代理,江苏,0.0,25869.25,25869.25,160991.63,73364.09,7655.07,19247.6,0.74,-0.198,1.07,16.31,20010306,0,0
600708,光明地产,全国地产,上海,45.73,51286.85,131872.0,5422811.0,5289220.5,34068.48,244547.84,1.85,0.159,6.08,1.59,19960606,0,0
300099,尤洛卡,电器仪表,山东,0.0,35734.19,63839.44,90496.71,53614.8,18620.18,5493.71,0.09,-0.007,1.5,6.53,20100806,0,0
603818,曲美家居,家居用品,北京,53.96,13160.79,48412.0,165145.67,102696.31,38207.93,32885.01,0.68,0.275,2.75,7.2,20150422,0,0
600580,卧龙电气,电气设备,浙江,64.13,111052.72,128889.96,1553214.75,872615.19,311061.31,187673.45,1.46,0.117,3.92,2.55,20020606,0,0
002753,永东股份,化工原料,山西,71.98,5692.5,14805.0,100560.53,58343.53,36032.87,34013.06,2.3,0.334,6.0,5.34,20150519,0,0
000978,桂林旅游,旅游景点,广西,66.05,36003.44,36010.0,274187.66,36429.53,100790.31,97098.46,2.7,0.137,4.19,2.87,20000518,0,0
600688,上海石化,石油加工,上海,11.81,730500.0,1080000.0,3025867.5,1128297.75,1329878.63,53983.7,0.05,0.382,2.12,2.83,19931108,0,0
000802,北京文化,旅游服务,北京,837.42,37798.28,72395.02,461806.31,239365.47,17921.77,323210.22,4.46,0.02,5.63,3.94,19980108,0,0
000528,柳 工,工程机械,广西,1082.93,112507.75,112524.21,2053173.75,1322428.63,228173.97,352074.09,3.13,0.006,7.85,1.03,19931118,1,1
002112,三变科技,电气设备,浙江,181.08,18265.24,20160.0,125358.22,87808.42,21202.75,8694.11,0.43,0.092,2.57,8.67,20070208,0,0
300456,耐威科技,元器件,北京,528.08,7098.79,18518.71,153156.77,58477.36,17361.27,91056.45,4.92,0.1,7.21,9.29,20150514,0,1
000506,中润资源,区域地产,山东,869.05,92831.09,92901.77,344189.81,248393.02,44622.82,5149.33,0.06,0.007,1.67,4.89,19930312,0,0
000728,国元证券,证券,安徽,37.79,196410.0,196410.0,6731037.5,0.0,144025.81,983574.13,5.01,0.485,10.36,2.36,19970616,0,0
603999,读者传媒,出版业,甘肃,134.83,7200.0,28800.0,191181.56,151362.81,26354.1,56848.38,1.97,0.216,5.63,6.91,20151210,0,0
002506,协鑫集成,半导体,上海,111.06,220824.09,504640.0,1991826.25,1701126.38,91409.17,203992.75,0.4,0.041,0.75,8.19,20101118,0,0
002503,搜于特,服饰,广东,64.41,81338.07,154625.27,446421.44,309340.34,39606.25,16035.74,0.1,0.167,1.89,7.61,20101117,0,0
002344,海宁皮城,商品城,浙江,21.16,110585.93,112000.0,1156077.13,426586.94,36091.96,30973.24,0.28,0.436,4.74,2.6,20100126,0,0
603009,北特科技,汽车配件,上海,117.23,3473.02,13137.45,178430.88,112788.35,35691.71,88601.78,6.74,0.33,9.53,4.76,20140718,0,0
600141,兴发集团,化工原料,湖北,70.75,48029.71,51223.73,2227316.25,464245.94,1181401.5,285364.19,5.57,0.153,10.46,1.38,19990616,0,0
600054,黄山旅游,旅游景点,安徽,28.53,21670.5,74730.0,413541.53,207117.2,179263.72,34454.62,0.46,0.436,4.3,3.86,19970506,0,0
002756,永兴特钢,特种钢,浙江,35.5,13785.75,36000.0,332088.53,224990.95,51688.9,82600.57,2.29,0.571,8.4,3.22,20150515,0,0
300404,博济医药,医疗保健,广东,1359.05,6307.47,13334.0,51558.3,32873.12,6846.83,15867.13,1.19,0.022,3.22,12.31,20150424,0,0
000785,武汉中商,百货,湖北,149.96,25109.36,25122.16,250875.3,84964.43,72972.6,7361.7,0.29,0.074,3.15,4.69,19970711,0,0
300503,昊志机电,机械基件,广东,131.23,2500.0,10144.83,79759.57,55597.03,14440.85,26535.01,2.62,0.59,6.76,13.74,20160309,0,0
002595,豪迈科技,专用机械,山东,22.4,46780.51,80000.0,372672.03,166423.7,102140.13,50634.4,0.63,0.707,4.22,5.01,20110628,0,0
000559,万向钱潮,汽车配件,浙江,40.9,228989.64,229429.95,1101084.38,675654.13,278438.16,30097.22,0.13,0.271,1.85,8.02,19940110,0,0
002711,欧浦智网,仓储物流,广东,45.96,25131.99,66004.39,323111.22,200124.81,26199.82,95.23,0.0,0.242,2.24,6.63,20140127,0,0
000541,佛山照明,家用电器,广东,36.11,97494.77,127213.28,615335.81,240295.91,44490.73,29633.0,0.23,0.22,3.96,2.68,19931123,0,1
002663,普邦股份,建筑施工,广东,77.28,109255.93,171148.52,713966.56,591642.13,37317.37,141343.63,0.83,0.063,2.54,2.55,20120316,0,0
002483,润邦股份,工程机械,江苏,51.89,35923.89,42027.98,452409.31,263823.91,100966.38,183161.94,4.36,0.187,5.75,2.25,20100929,0,0
000893,东凌国际,食品,广东,403.09,40073.44,75690.32,529892.0,105854.47,66083.68,373424.88,4.93,0.024,5.63,2.31,19981224,0,0
300026,红日药业,中成药,天津,30.97,214230.03,301139.63,726321.81,416168.97,101522.61,261714.47,0.87,0.158,1.91,3.42,20091030,0,0
000973,佛塑科技,塑料,广东,120.29,77247.86,96742.32,501015.31,196878.31,116863.8,31456.86,0.33,0.055,2.14,4.09,20000525,0,0
600839,四川长虹,家用电器,四川,29.13,460999.78,461624.44,5776148.5,4206820.0,545137.19,390900.69,0.85,0.113,2.73,1.61,19940311,0,0
600288,大恒科技,软件服务,北京,0.0,43680.0,43680.0,296090.41,195758.3,35400.09,18708.6,0.43,-0.01,3.37,5.24,20001129,0,1
002159,三特索道,旅游景点,湖北,0.0,13388.25,13866.66,240283.97,43552.28,83929.81,46125.09,3.33,-0.056,6.27,4.58,20070817,0,0
600896,中海海盛,水运,海南,0.0,58131.57,87328.65,508551.41,133630.95,284955.66,186857.0,2.14,-0.22,3.15,4.22,19960503,0,1
601058,赛轮金宇,汽车配件,山东,24.98,221651.92,229393.7,1266512.38,491345.44,579583.0,103769.31,0.45,0.133,1.97,2.25,20110630,0,0
002318,久立特材,特种钢,浙江,65.51,81630.13,84150.59,387321.75,193767.05,150851.63,67348.56,0.8,0.127,3.04,3.66,20091211,0,0
600367,红星发展,化工原料,贵州,120.41,29120.0,29120.0,163155.06,104051.13,34263.37,28521.06,0.98,0.097,3.62,4.3,20010320,0,1
002264,新 华 都,超市连锁,福建,26.99,53782.64,68456.39,376598.41,193035.47,35739.93,114351.97,1.67,0.32,2.71,4.11,20080731,0,0
600184,光电股份,专用机械,湖北,1117.57,41876.07,50876.07,379101.28,276223.22,54949.95,135461.47,2.66,0.015,4.36,5.12,20031106,0,0
601678,滨化股份,化工原料,山东,43.4,118800.0,118800.0,700574.88,124637.02,383505.53,127384.57,1.07,0.118,4.01,1.7,20100223,1,0
600496,精工钢构,钢加工,安徽,37.84,151044.52,151044.52,991278.0,711732.5,83988.71,33653.21,0.22,0.09,2.42,1.88,20020605,0,0
002093,国脉科技,电信运营,福建,145.15,85287.47,86500.0,304829.0,164579.7,53310.32,1211.47,0.01,0.059,1.61,7.08,20061215,0,0
300201,海伦哲,专用机械,江苏,201.4,85348.29,102856.28,234850.09,155834.45,22713.35,8299.17,0.08,0.034,1.26,7.25,20110407,0,0
002332,仙琚制药,生物制药,浙江,62.43,46811.0,61080.8,351857.41,204109.73,90535.02,118396.8,1.94,0.165,3.57,3.84,20100112,0,0
300246,宝莱特,医疗保健,广东,83.77,10775.38,14608.79,67339.93,41444.12,8702.46,7427.56,0.51,0.35,3.06,12.79,20110719,0,0
002370,亚太药业,化学制药,浙江,75.97,20361.97,26824.72,266594.44,146401.81,25503.8,157520.34,5.87,0.42,8.0,4.04,20100316,0,0
601689,拓普集团,汽车配件,浙江,34.52,17070.0,64910.0,434501.44,232555.52,123054.8,145489.84,2.24,0.653,4.9,6.13,20150319,0,0
002166,莱茵生物,中成药,广西,89.3,34899.03,43728.14,213269.77,127809.42,12314.46,26166.93,0.6,0.098,1.87,6.23,20070913,0,0
300304,云意电气,汽车配件,江苏,72.06,19183.98,22682.92,184315.02,134246.11,38766.73,95694.7,4.22,0.36,6.83,4.79,20120321,0,0
002602,世纪华通,汽车配件,浙江,68.95,58774.37,102709.2,540994.0,192931.75,98402.9,189498.98,1.85,0.382,4.16,8.45,20110728,0,0
000908,景峰医药,化学制药,湖南,46.33,48027.3,87977.43,395584.06,216081.34,44748.14,91137.36,1.04,0.19,2.53,4.64,19990203,0,0
002460,赣锋锂业,小金属,江西,35.5,52075.21,75269.54,345365.88,148636.42,56480.86,71235.6,0.95,0.64,3.01,10.13,20100810,0,0
002739,万达院线,影视音像,北京,52.39,40600.0,117429.5,1692273.75,446185.56,181568.56,459088.41,3.91,0.976,8.68,7.86,20150122,0,0
002236,大华股份,电器仪表,浙江,29.03,170870.7,289941.13,1293207.25,1095970.75,59975.6,58927.31,0.2,0.369,2.58,5.54,20080520,0,0
300397,天和防务,通信设备,陕西,0.0,10320.0,24000.0,166787.16,109661.72,15840.55,52742.46,2.2,-0.205,4.9,6.32,20140910,0,0
600259,广晟有色,小金属,海南,0.0,25830.58,30180.23,405015.69,305953.13,34415.93,76105.35,2.52,-0.392,1.57,37.99,20000525,0,0
601918,*ST新集,煤炭开采,安徽,37.42,259054.19,259054.19,3078751.25,223489.92,1414400.75,178899.75,0.69,0.096,1.77,2.7,20071219,0,0
002357,富临运业,公路,四川,35.33,31324.73,31348.9,303377.97,33990.25,83060.71,18025.64,0.58,0.355,3.29,5.09,20100210,0,0
002115,三维通信,通信设备,浙江,0.0,34305.32,41625.89,221175.16,151262.92,14704.32,27483.22,0.66,-0.05,2.1,5.72,20070215,0,0
601169,北京银行,银行,北京,7.35,1520667.63,1520667.63,204284304.0,0.0,791700.0,2623600.0,1.73,0.983,8.12,1.19,20070919,0,0
300119,瑞普生物,生物制药,天津,59.31,20303.66,40449.35,266622.69,114468.17,78462.96,94383.47,2.33,0.25,4.62,4.19,20100917,0,0
000567,海德股份,区域地产,海南,3056.49,15036.08,15120.0,26343.41,18684.32,574.4,11672.82,0.77,0.011,1.46,30.04,19940525,0,0
600681,百川能源,供气供热,湖北,37.18,24933.41,96415.75,291716.84,163362.92,76125.15,45745.7,0.47,0.34,1.92,7.64,19931018,0,0
002186,全 聚 德,酒店餐饮,北京,39.56,28128.5,30846.39,199842.67,109558.32,49304.53,53977.07,1.75,0.42,4.66,4.76,20071120,0,0
600834,申通地铁,公共交通,上海,86.65,47738.19,47738.19,253902.05,8896.32,133019.8,7974.25,0.17,0.128,3.02,4.92,19940224,0,0
000835,长城动漫,影视音像,四川,0.0,30289.5,32676.03,151569.13,45249.85,15685.05,10362.99,0.32,-0.286,1.12,13.35,19990625,0,0
603010,万盛股份,化工原料,浙江,52.6,10480.04,25439.19,120223.72,53041.71,25038.03,47052.76,1.85,0.427,3.98,7.52,20141010,0,1
600029,南方航空,空运,广东,8.57,702265.0,981756.69,19258700.0,1390200.0,14417901.0,1395100.0,1.42,0.656,4.52,1.66,20030725,0,1
002786,银宝山新,专用机械,深圳,127.37,9534.0,38124.0,274964.38,190239.88,51098.8,17355.93,0.46,0.28,2.66,11.3,20151223,0,0
002152,广电运通,电脑设备,广东,36.38,128661.61,161925.7,1097252.75,704075.31,67347.17,310776.41,1.92,0.33,5.09,2.99,20070813,0,0
601126,四方股份,电气设备,北京,41.25,81317.2,81317.2,593864.19,456528.91,59589.7,140850.72,1.73,0.185,4.55,2.23,20101231,0,0
002274,华昌化工,农药化肥,江苏,293.87,49033.26,63490.98,634374.5,177902.52,335952.06,154951.23,2.44,0.026,4.42,2.3,20080925,0,0
000888,峨眉山Ａ,旅游景点,四川,34.74,52682.57,52691.3,280055.72,109087.17,123489.27,42714.37,0.81,0.275,3.8,3.34,19971021,0,0
000716,黑芝麻,食品,广西,60.51,58388.39,63858.44,317890.94,160958.7,77626.9,89629.35,1.4,0.095,2.8,2.73,19970418,0,0
002536,西泵股份,汽车配件,河南,48.94,30403.47,33380.78,275852.84,134604.86,114770.42,109458.61,3.28,0.235,5.43,2.83,20110111,0,0
000099,中信海直,空运,深圳,77.37,60607.03,60607.03,487564.44,148556.05,316737.56,103327.21,1.7,0.125,4.64,2.78,20000731,0,0
600139,西部资源,铜,四川,0.0,66189.04,66189.04,686724.94,217874.95,49477.95,37900.96,0.57,-0.349,1.19,10.9,19980225,0,0
600763,通策医疗,医疗保健,浙江,66.57,32064.0,32064.0,138046.17,38934.87,77520.96,3797.91,0.12,0.386,2.95,11.61,19961030,0,0
000009,中国宝安,综合类,深圳,81.15,212006.55,214934.5,1949677.38,1221658.5,240198.55,34707.92,0.16,0.098,2.11,5.02,19910625,0,0
600640,号百控股,酒店餐饮,上海,347.06,53536.44,53536.44,367014.38,259125.41,66774.56,135762.31,2.54,0.046,4.78,4.49,19930407,0,0
601599,鹿港文化,影视音像,江苏,63.88,72020.2,89418.85,484840.19,303978.28,89797.36,128494.65,1.44,0.126,2.93,3.67,20110527,0,0
601233,桐昆股份,化纤,浙江,22.22,96360.0,123193.63,1831545.63,767976.81,889269.38,551843.38,4.48,0.52,8.49,1.58,20110518,0,0
600712,南宁百货,百货,广西,0.0,53772.91,54465.53,206961.56,48638.12,116333.51,36985.75,0.68,-0.028,1.98,5.44,19960626,0,0
603016,新宏泰,电气设备,江苏,135.08,3705.0,14816.0,92116.24,71647.63,11197.19,27593.13,1.86,0.4,5.39,11.04,20160701,0,0
000629,*ST钒钛,普钢,四川,0.0,476729.66,858974.63,5697646.0,708438.13,2795694.0,562628.81,0.66,-0.141,0.86,3.16,19961115,0,0
002496,辉丰股份,农药化肥,江苏,43.76,89798.63,150747.53,663508.81,337884.56,200069.27,95990.68,0.64,0.093,2.26,2.4,20101109,0,0
600854,春兰股份,家用电器,江苏,86.8,51945.85,51945.85,234106.95,102761.68,35180.6,153354.7,2.95,0.07,3.77,2.16,19940425,0,0
600337,美克家居,家居用品,新疆,30.36,64496.01,64496.01,518396.06,281870.91,129148.26,93816.43,1.45,0.338,4.78,2.87,20001127,0,0
002766,索菱股份,汽车配件,深圳,93.56,8814.2,18300.92,178751.84,125078.88,38038.87,42625.55,2.33,0.332,5.5,7.53,20150611,0,0
600781,辅仁药业,中成药,河南,126.33,17759.28,17759.28,129677.97,37378.69,71389.74,12936.33,0.73,0.115,2.09,9.23,19961218,0,0
000921,海信科龙,家用电器,广东,13.08,90202.39,136272.53,1878022.38,1298354.38,336259.38,209286.19,1.54,0.634,3.41,3.24,19990713,0,0
600396,金山股份,火力发电,辽宁,29.52,81280.0,147270.69,2022941.38,191174.7,1659371.0,137385.34,0.93,0.14,2.59,2.14,20010328,0,0
603355,莱克电气,电气设备,江苏,42.29,6669.0,40100.0,461095.75,363163.16,76426.25,79597.63,1.98,0.835,7.01,6.71,20150513,0,0
600107,美尔雅,服饰,湖北,0.0,36000.0,36000.0,131237.2,86535.82,15406.82,15956.38,0.44,-0.029,1.44,13.58,19971106,0,0
002658,雪迪龙,环境保护,北京,81.75,30438.58,60488.03,185308.56,143033.91,15645.57,24627.42,0.41,0.154,2.67,6.3,20120309,0,0
600415,小商品城,商品城,浙江,41.52,544321.44,544321.44,2620705.0,1014328.38,541681.75,146848.05,0.27,0.153,1.82,4.64,20020509,0,0
600479,千金药业,中成药,湖南,67.32,30481.91,34875.58,297886.56,211528.8,40951.01,66081.65,1.89,0.189,4.77,3.56,20040312,0,0
601258,庞大集团,汽车服务,河北,89.09,648011.31,667506.31,6436524.5,4557529.0,820486.0,363636.38,0.54,0.024,1.91,1.49,20110428,1,0
000886,海南高速,路桥,海南,89.65,96533.29,98882.82,312951.13,207480.56,13358.38,94393.02,0.95,0.048,2.59,2.2,19980123,0,0
000096,广聚能源,石油贸易,深圳,54.26,51084.8,52800.0,224873.09,132163.91,7459.08,35111.67,0.66,0.198,3.96,3.62,20000724,0,0
002484,江海股份,元器件,江苏,67.71,48992.91,62704.26,337926.44,250878.42,55813.71,156766.45,2.5,0.18,4.67,3.09,20100929,0,0
000932,华菱钢铁,普钢,湖南,0.0,301506.59,301565.0,7121553.5,2396080.75,4128521.25,702718.88,2.33,-0.364,2.05,2.82,19990803,0,1
601928,凤凰传媒,出版业,江苏,25.98,254490.0,254490.0,1913684.0,1018976.31,390103.84,284067.63,1.12,0.334,4.43,2.61,20111130,0,0
600390,*ST金瑞,小金属,湖南,50.74,45125.64,45125.64,325997.81,211997.52,80731.5,117052.45,2.59,0.216,2.81,5.19,20010115,0,0
002203,海亮股份,铜,浙江,28.02,144475.45,169211.7,1159477.88,671997.75,90775.15,21689.92,0.13,0.234,2.47,3.55,20080116,0,0
601218,吉鑫科技,机械基件,江苏,46.12,99176.0,99176.0,392255.16,282612.91,77988.81,58928.88,0.59,0.095,2.54,2.3,20110506,0,0
002643,万润股份,化工原料,山东,44.69,31000.53,36365.32,467581.94,244432.95,102853.71,261107.13,7.18,0.73,10.34,3.97,20111220,0,1
600744,华银电力,火力发电,湖南,0.0,82763.43,178112.42,1880637.0,350698.41,1177243.38,488819.25,2.74,-0.003,2.22,2.65,19960905,0,0
603939,益丰药房,医药商业,湖南,55.76,15600.79,36269.46,410633.97,303761.25,28237.58,200581.36,5.53,0.48,7.99,4.09,20150217,-100,-100
600377,宁沪高速,路桥,江苏,13.85,379798.13,503774.75,3678992.5,490232.56,170442.91,1044666.19,2.07,0.484,4.3,2.08,20010116,0,1
600835,上海机电,运输设备,上海,14.03,80650.42,102273.92,3122660.75,2613033.75,155312.73,204037.0,2.0,1.117,8.76,2.38,19940224,0,0
600885,宏发股份,电气设备,湖北,27.7,53197.25,53197.25,640887.56,374025.16,132685.16,66337.21,1.25,0.899,6.18,5.37,19960205,0,0
300464,星徽精密,机械基件,广东,116.46,8870.0,20975.38,79588.88,34513.8,26164.1,12414.78,0.59,0.136,2.38,8.91,20150610,0,0
600073,上海梅林,食品,上海,29.34,93772.95,93772.95,795166.19,502049.56,134427.06,169898.02,1.81,0.31,3.46,3.5,19970704,0,0
000409,山东地矿,综合类,山东,2642.23,35774.78,47270.92,635064.19,259263.02,87590.88,46365.14,0.98,0.004,2.39,6.39,19960627,0,0
000012,南 玻Ａ,玻璃,深圳,26.63,130407.18,207533.56,1692808.75,211997.3,1129666.75,126059.17,0.61,0.344,3.84,3.19,19920228,0,1
603799,华友钴业,小金属,浙江,1211.43,27127.19,53519.0,945262.88,489950.41,295544.38,122596.55,2.29,0.021,4.57,7.39,20150129,0,0
600569,安阳钢铁,普钢,河南,39.26,239368.45,239368.45,3179197.75,1316306.25,1361503.38,346191.31,1.45,0.059,2.03,1.51,20010820,0,0
600624,复旦复华,综合类,上海,124.17,58331.19,68471.2,197590.31,89564.28,25490.07,17256.49,0.25,0.056,1.59,5.8,19930105,0,0
000626,远大控股,商贸代理,江苏,36.83,40459.5,59863.44,1474902.88,1417237.38,6423.37,153529.59,2.56,0.628,4.75,6.5,19961128,0,0
000875,吉电股份,火力发电,吉林,113.82,111563.03,146061.2,2780851.25,327892.25,1934003.75,261771.05,1.79,0.041,2.68,2.33,20020926,0,0
600313,农发种业,种植业,北京,323.23,91821.81,108219.86,417044.19,253008.97,70882.53,47319.3,0.44,0.015,1.6,3.91,20010119,0,0
300389,艾比森,半导体,深圳,62.24,9251.03,31946.22,152298.38,97463.61,31660.99,7353.06,0.23,0.302,2.89,8.69,20140801,0,0
000996,中国中期,公路,北京,286.93,23000.0,23000.0,67265.5,4912.2,5148.87,25696.5,1.12,0.066,2.62,9.68,20000718,0,0
600599,熊猫金控,多元金融,湖南,0.0,16600.0,16600.0,117707.95,66659.74,2068.11,50607.8,3.05,-0.014,4.16,6.89,20010828,-100,-100
000966,长源电力,火力发电,湖北,10.05,110828.4,110828.4,931169.38,122643.22,668819.69,95768.46,0.86,0.48,3.25,1.98,20000316,0,0
002241,歌尔股份,元器件,山东,32.15,126324.53,152673.45,2337734.5,1276298.75,657280.81,204294.06,1.34,0.679,6.74,4.32,20080522,0,0
600863,内蒙华电,火力发电,内蒙,25.88,580774.5,580774.5,3952744.75,265420.66,2124455.75,82916.4,0.14,0.094,1.81,1.79,19940520,0,0
002188,巴士在线,广告包装,浙江,244.22,15600.0,29958.5,225990.8,51203.3,13385.35,165390.59,5.52,0.091,6.76,4.37,20071122,0,0
002097,山河智能,工程机械,湖南,163.79,62945.55,75532.5,709210.19,448168.94,100261.15,96793.06,1.28,0.045,3.2,3.1,20061222,0,0
600862,中航高科,航空,江苏,179.71,63792.85,139304.91,810197.38,566445.88,112102.47,144466.98,1.04,0.04,2.44,5.43,19940520,0,0
300352,北信源,软件服务,北京,386.26,37765.37,57992.96,98865.81,69319.49,6748.15,1397.15,0.02,0.039,1.65,12.04,20120912,0,0
002030,达安基因,生物制药,广东,170.13,69437.36,72492.04,349391.0,263365.25,31937.45,43694.82,0.6,0.117,1.94,13.67,20040809,0,0
600804,鹏博士,电信运营,四川,40.7,138912.95,141386.48,2013079.75,444738.59,1117276.25,211604.38,1.5,0.44,4.3,5.42,19940103,0,0
000929,兰州黄河,啤酒,甘肃,0.0,18563.25,18576.59,161454.69,122047.52,27901.01,19266.24,1.04,-0.103,3.96,5.06,19990623,0,0
600083,博信股份,建筑施工,广东,843.25,22692.27,23000.0,13035.35,10456.53,279.95,9643.53,0.42,0.021,0.25,94.14,19970606,0,0
002508,老板电器,家用电器,浙江,29.2,70980.75,73005.67,619541.94,512747.44,84764.25,60121.86,0.82,0.961,4.94,7.56,20101123,0,0
